time,lon,lat,lwe_cm
2006-03-16,111.875,-7.375,-2.1591446
2006-03-16,111.875,-7.625,0.5311454
2006-03-16,111.875,-7.875,0.5311454
2006-03-16,111.875,-8.125,0.5311454
2006-03-16,111.875,-8.375,1.3790408
2006-03-16,111.875,-8.625,1.3790408
2006-03-16,111.625,-6.125,-2.137982
2006-03-16,111.625,-6.375,-2.137982
2006-03-16,111.625,-6.625,-2.1591446
2006-03-16,111.625,-6.875,-2.1591446
2006-03-16,111.875,-7.125,-2.1591446
2006-03-16,111.125,-8.125,0.5311454
2006-03-16,110.375,-6.125,-2.3799303
2006-03-16,111.125,-8.625,0.59327865
2006-03-16,110.375,-7.375,3.249911
2006-03-16,110.375,-7.625,3.249911
2006-03-16,110.375,-7.875,3.249911
2006-03-16,110.375,-8.125,3.249911
2006-03-16,110.375,-8.375,0.59327865
2006-03-16,110.375,-8.625,0.59327865
2006-03-16,110.125,-6.125,-2.3799303
2006-03-16,110.125,-6.375,-2.3799303
2006-03-16,110.125,-6.625,-2.3799303
2006-03-16,110.125,-6.875,3.377412
2006-03-16,110.125,-7.125,3.377412
2006-03-16,110.125,-7.375,3.249911
2006-03-16,110.125,-7.625,3.249911
2006-03-16,110.125,-7.875,3.249911
2006-03-16,110.125,-8.125,1.5575137
2006-03-16,110.125,-8.375,0.59327865
2006-03-16,110.125,-8.625,0.59327865
2006-03-16,109.875,-6.125,-3.5911963
2006-03-16,109.875,-6.375,-3.5911963
2006-03-16,109.875,-6.625,3.377412
2006-03-16,109.875,-6.875,3.377412
2006-03-16,110.375,-7.125,3.249911
2006-03-16,110.375,-6.875,0.48750433
2006-03-16,110.375,-6.625,-2.3799303
2006-03-16,110.375,-6.375,-2.3799303
2006-03-16,110.875,-6.125,-2.3799303
2006-03-16,110.875,-6.375,-2.3799303
2006-03-16,110.875,-6.625,0.48750433
2006-03-16,110.875,-6.875,0.48750433
2006-03-16,110.875,-7.125,3.249911
2006-03-16,110.875,-7.375,3.249911
2006-03-16,110.875,-7.625,3.249911
2006-03-16,110.875,-7.875,3.249911
2006-03-16,110.875,-8.125,3.249911
2006-03-16,110.875,-8.375,0.59327865
2006-03-16,111.125,-8.375,1.3790408
2006-03-16,110.875,-8.625,0.59327865
2006-03-16,110.625,-6.375,-2.3799303
2006-03-16,110.625,-6.625,-2.3799303
2006-03-16,110.625,-6.875,0.48750433
2006-03-16,110.625,-7.125,3.249911
2006-03-16,110.625,-7.375,3.249911
2006-03-16,110.625,-7.625,3.249911
2006-03-16,110.625,-7.875,3.249911
2006-03-16,110.625,-8.125,3.249911
2006-03-16,110.625,-8.375,0.59327865
2006-03-16,110.625,-8.625,0.59327865
2006-03-16,110.625,-6.125,-2.3799303
2006-03-16,112.125,-6.875,-2.1591446
2006-03-16,109.875,-7.125,3.377412
2006-03-16,112.125,-6.375,-1.9650264
2006-03-16,113.875,-7.375,-2.7070808
2006-03-16,113.875,-7.625,-1.7823851
2006-03-16,113.875,-7.875,-1.7823851
2006-03-16,113.875,-8.125,-1.7823851
2006-03-16,113.875,-8.375,-1.7823851
2006-03-16,113.875,-8.625,-1.7823851
2006-03-16,113.625,-6.125,-0.37812
2006-03-16,113.625,-6.375,-0.37812
2006-03-16,113.625,-6.625,-2.7070808
2006-03-16,113.625,-6.875,-2.7070808
2006-03-16,113.625,-7.125,-2.7070808
2006-03-16,113.625,-7.375,-2.7070808
2006-03-16,113.625,-7.625,-1.7823851
2006-03-16,113.625,-7.875,-1.7823851
2006-03-16,113.625,-8.125,-1.7823851
2006-03-16,113.625,-8.375,-1.7823851
2006-03-16,113.625,-8.625,-1.7823851
2006-03-16,113.375,-6.125,-0.37812
2006-03-16,113.375,-6.375,-0.37812
2006-03-16,113.375,-6.625,-2.7070808
2006-03-16,113.375,-6.875,-2.7070808
2006-03-16,113.875,-7.125,-2.7070808
2006-03-16,113.875,-6.875,-2.7070808
2006-03-16,113.875,-6.625,-2.7070808
2006-03-16,113.875,-6.375,-0.37812
2006-03-16,114.375,-6.375,-2.0314023
2006-03-16,114.375,-6.625,-2.0314023
2006-03-16,114.375,-6.875,-2.0314023
2006-03-16,114.375,-7.125,-2.0811985
2006-03-16,114.375,-7.375,-2.0811985
2006-03-16,114.375,-7.625,-2.0811985
2006-03-16,114.375,-7.875,-0.50430846
2006-03-16,114.375,-8.125,-0.50430846
2006-03-16,114.375,-8.375,0.08566298
2006-03-16,114.375,-8.625,0.08566298
2006-03-16,113.375,-7.125,-2.7070808
2006-03-16,114.125,-6.125,-0.37812
2006-03-16,114.125,-6.625,-2.0314023
2006-03-16,114.125,-6.875,-2.7070808
2006-03-16,114.125,-7.125,-2.7070808
2006-03-16,114.125,-7.375,-2.0811985
2006-03-16,114.125,-7.625,-2.0811985
2006-03-16,114.125,-7.875,-0.50430846
2006-03-16,114.125,-8.125,-1.7823851
2006-03-16,114.125,-8.375,0.08566298
2006-03-16,114.125,-8.625,0.815664
2006-03-16,113.875,-6.125,-0.37812
2006-03-16,114.125,-6.375,-2.0314023
2006-03-16,113.375,-7.375,-2.7070808
2006-03-16,113.375,-7.625,-1.7823851
2006-03-16,113.375,-7.875,-1.7823851
2006-03-16,112.625,-6.375,-1.9650264
2006-03-16,112.625,-6.625,-1.9650264
2006-03-16,112.625,-6.875,-1.9650264
2006-03-16,112.625,-7.125,-3.4652934
2006-03-16,112.625,-7.375,-3.4652934
2006-03-16,112.625,-7.625,-3.4652934
2006-03-16,112.625,-7.875,-3.4652934
2006-03-16,112.625,-8.125,-3.4652934
2006-03-16,112.625,-8.375,1.2269224
2006-03-16,112.625,-8.625,1.2269224
2006-03-16,112.625,-6.125,-1.9650264
2006-03-16,112.375,-6.125,-1.9650264
2006-03-16,112.375,-6.625,-1.9650264
2006-03-16,112.375,-6.875,-1.9650264
2006-03-16,112.375,-7.125,-3.4652934
2006-03-16,112.375,-7.375,-3.4652934
2006-03-16,112.375,-7.625,-3.4652934
2006-03-16,112.375,-7.875,-3.4652934
2006-03-16,112.375,-8.125,-3.4652934
2006-03-16,112.375,-8.375,1.2269224
2006-03-16,112.375,-8.625,1.2269224
2006-03-16,112.125,-6.125,-2.137982
2006-03-16,112.375,-6.375,-1.9650264
2006-03-16,112.125,-6.625,-1.9650264
2006-03-16,112.875,-8.625,1.2269224
2006-03-16,112.875,-8.125,-3.4652934
2006-03-16,113.375,-8.125,-1.7823851
2006-03-16,113.375,-8.375,-1.7823851
2006-03-16,113.375,-8.625,-1.7823851
2006-03-16,113.125,-6.125,-0.37812
2006-03-16,113.125,-6.375,-1.9650264
2006-03-16,113.125,-6.625,-1.9650264
2006-03-16,113.125,-6.875,-2.7070808
2006-03-16,113.125,-7.125,-2.7070808
2006-03-16,113.125,-7.375,-3.4652934
2006-03-16,113.125,-7.625,-3.4652934
2006-03-16,112.875,-8.375,1.2269224
2006-03-16,113.125,-7.875,-1.7823851
2006-03-16,113.125,-8.375,-1.7823851
2006-03-16,113.125,-8.625,1.2269224
2006-03-16,112.875,-6.125,-1.9650264
2006-03-16,112.875,-6.375,-1.9650264
2006-03-16,112.875,-6.625,-1.9650264
2006-03-16,112.875,-6.875,-1.9650264
2006-03-16,112.875,-7.125,-3.4652934
2006-03-16,112.875,-7.375,-3.4652934
2006-03-16,112.875,-7.625,-3.4652934
2006-03-16,112.875,-7.875,-3.4652934
2006-03-16,113.125,-8.125,-1.7823851
2006-03-16,114.375,-6.125,-2.0314023
2006-03-16,109.875,-7.375,3.377412
2006-03-16,109.875,-7.875,1.5575137
2006-03-16,106.875,-7.375,3.6073818
2006-03-16,106.875,-7.625,0.30922836
2006-03-16,106.875,-7.875,0.30922836
2006-03-16,106.875,-8.125,-0.5026673
2006-03-16,106.875,-8.375,-0.65584403
2006-03-16,106.875,-8.625,-0.65584403
2006-03-16,106.625,-6.125,0.39561838
2006-03-16,106.625,-6.375,0.39561838
2006-03-16,106.625,-6.625,0.39561838
2006-03-16,106.625,-6.875,0.39561838
2006-03-16,106.625,-7.125,3.6073818
2006-03-16,106.625,-7.375,3.6073818
2006-03-16,106.625,-7.625,0.30922836
2006-03-16,106.625,-7.875,0.30922836
2006-03-16,106.625,-8.125,0.30922836
2006-03-16,106.625,-8.375,-0.65584403
2006-03-16,106.625,-8.625,-0.65584403
2006-03-16,106.375,-6.125,0.39561838
2006-03-16,106.375,-6.375,0.39561838
2006-03-16,106.375,-6.625,0.39561838
2006-03-16,106.375,-6.875,0.39561838
2006-03-16,106.875,-7.125,2.7972283
2006-03-16,106.875,-6.875,0.39561838
2006-03-16,106.875,-6.625,0.39561838
2006-03-16,106.875,-6.375,0.39561838
2006-03-16,107.375,-6.375,0.4778832
2006-03-16,107.375,-6.625,2.7972283
2006-03-16,107.375,-6.875,2.7972283
2006-03-16,107.375,-7.125,2.7972283
2006-03-16,107.375,-7.375,2.7972283
2006-03-16,107.375,-7.625,2.7972283
2006-03-16,107.375,-7.875,-0.5026673
2006-03-16,107.375,-8.125,-0.5026673
2006-03-16,107.375,-8.375,-0.5026673
2006-03-16,107.375,-8.625,-0.5026673
2006-03-16,106.375,-7.125,3.6073818
2006-03-16,107.125,-6.125,0.4778832
2006-03-16,107.125,-6.625,2.7972283
2006-03-16,107.125,-6.875,2.7972283
2006-03-16,107.125,-7.125,2.7972283
2006-03-16,107.125,-7.375,2.7972283
2006-03-16,107.125,-7.625,0.30922836
2006-03-16,107.125,-7.875,-0.5026673
2006-03-16,107.125,-8.125,-0.5026673
2006-03-16,107.125,-8.375,-0.5026673
2006-03-16,107.125,-8.625,-0.5026673
2006-03-16,106.875,-6.125,0.39561838
2006-03-16,107.125,-6.375,0.4778832
2006-03-16,107.375,-6.125,0.4778832
2006-03-16,106.375,-7.375,0.30922836
2006-03-16,106.375,-7.875,0.30922836
2006-03-16,105.625,-6.375,1.217335
2006-03-16,105.625,-6.625,1.867988
2006-03-16,105.625,-6.875,0.51408833
2006-03-16,105.625,-7.125,0.51408833
2006-03-16,105.625,-7.375,0.51408833
2006-03-16,105.625,-7.625,-0.62871695
2006-03-16,105.625,-7.875,-0.62871695
2006-03-16,105.625,-8.125,-0.62871695
2006-03-16,105.625,-8.375,-0.62871695
2006-03-16,105.625,-8.625,-0.62871695
2006-03-16,105.375,-6.125,1.217335
2006-03-16,105.375,-6.375,1.217335
2006-03-16,105.375,-6.625,0.51408833
2006-03-16,105.375,-6.875,0.51408833
2006-03-16,105.375,-7.125,0.51408833
2006-03-16,105.375,-7.375,0.51408833
2006-03-16,105.375,-7.625,-0.62871695
2006-03-16,105.375,-7.875,-0.62871695
2006-03-16,105.375,-8.125,-0.62871695
2006-03-16,105.375,-8.375,-0.62871695
2006-03-16,105.375,-8.625,-0.62871695
2006-03-16,105.625,-6.125,1.217335
2006-03-16,105.875,-8.625,-0.62871695
2006-03-16,105.875,-8.375,-0.62871695
2006-03-16,105.875,-8.125,-0.62871695
2006-03-16,106.375,-8.125,0.30922836
2006-03-16,106.375,-8.375,-0.65584403
2006-03-16,106.375,-8.625,-0.65584403
2006-03-16,106.125,-6.125,0.39561838
2006-03-16,106.125,-6.375,0.39561838
2006-03-16,106.125,-6.625,0.39561838
2006-03-16,106.125,-6.875,0.39561838
2006-03-16,106.125,-7.125,0.30922836
2006-03-16,106.125,-7.375,0.30922836
2006-03-16,106.125,-7.625,0.30922836
2006-03-16,106.375,-7.625,0.30922836
2006-03-16,106.125,-7.875,0.30922836
2006-03-16,106.125,-8.375,-0.65584403
2006-03-16,106.125,-8.625,-0.65584403
2006-03-16,105.875,-6.125,1.217335
2006-03-16,105.875,-6.375,0.39561838
2006-03-16,105.875,-6.625,1.867988
2006-03-16,105.875,-6.875,1.867988
2006-03-16,105.875,-7.125,0.51408833
2006-03-16,105.875,-7.375,0.51408833
2006-03-16,105.875,-7.625,0.30922836
2006-03-16,105.875,-7.875,-0.62871695
2006-03-16,106.125,-8.125,0.30922836
2006-03-16,107.625,-8.625,-0.5026673
2006-03-16,109.875,-7.625,3.377412
2006-03-16,107.625,-8.125,-0.5026673
2006-03-16,109.125,-6.375,-0.5773587
2006-03-16,109.125,-6.625,3.377412
2006-03-16,109.125,-6.875,3.377412
2006-03-16,109.125,-7.125,3.377412
2006-03-16,109.125,-7.375,3.377412
2006-03-16,109.125,-7.625,2.563889
2006-03-16,109.125,-7.875,1.5575137
2006-03-16,109.125,-8.125,1.5575137
2006-03-16,109.125,-8.375,1.5575137
2006-03-16,109.125,-8.625,1.5575137
2006-03-16,108.875,-6.125,-0.5773587
2006-03-16,108.875,-6.375,-0.5773587
2006-03-16,108.875,-6.625,-0.5773587
2006-03-16,108.875,-6.875,-0.5773587
2006-03-16,108.875,-7.125,2.563889
2006-03-16,108.875,-7.375,2.563889
2006-03-16,108.875,-7.625,2.563889
2006-03-16,108.875,-7.875,-0.53921556
2006-03-16,108.875,-8.125,-0.53921556
2006-03-16,108.875,-8.375,-0.8027404
2006-03-16,108.875,-8.625,-0.8027404
2006-03-16,107.625,-8.375,-0.5026673
2006-03-16,109.375,-8.625,1.5575137
2006-03-16,109.375,-8.375,1.5575137
2006-03-16,109.375,-8.125,1.5575137
2006-03-16,109.875,-8.125,1.5575137
2006-03-16,109.875,-8.375,1.5575137
2006-03-16,109.875,-8.625,1.5575137
2006-03-16,109.625,-6.125,-3.5911963
2006-03-16,109.625,-6.375,-3.5911963
2006-03-16,109.625,-6.625,3.377412
2006-03-16,109.625,-6.875,3.377412
2006-03-16,109.625,-7.125,3.377412
2006-03-16,109.625,-7.375,3.377412
2006-03-16,109.625,-7.625,3.377412
2006-03-16,108.625,-6.125,-0.5773587
2006-03-16,109.625,-7.875,1.5575137
2006-03-16,109.625,-8.375,1.5575137
2006-03-16,109.625,-8.625,1.5575137
2006-03-16,109.375,-6.125,-3.5911963
2006-03-16,109.375,-6.375,-3.5911963
2006-03-16,109.375,-6.625,3.377412
2006-03-16,109.375,-6.875,3.377412
2006-03-16,109.375,-7.125,3.377412
2006-03-16,109.375,-7.375,3.377412
2006-03-16,109.375,-7.625,3.377412
2006-03-16,109.375,-7.875,1.5575137
2006-03-16,109.625,-8.125,1.5575137
2006-03-16,108.625,-6.375,-0.5773587
2006-03-16,109.125,-6.125,-3.5911963
2006-03-16,108.625,-6.875,-0.5773587
2006-03-16,108.125,-8.125,-0.5026673
2006-03-16,108.125,-8.375,-0.8027404
2006-03-16,108.125,-8.625,-0.8027404
2006-03-16,107.875,-6.125,-6.3863974
2006-03-16,107.875,-6.375,0.4778832
2006-03-16,107.875,-6.625,2.7972283
2006-03-16,107.875,-6.875,2.7972283
2006-03-16,107.875,-7.125,2.7972283
2006-03-16,107.875,-7.375,2.7972283
2006-03-16,107.875,-7.625,2.563889
2006-03-16,108.125,-7.875,-0.53921556
2006-03-16,107.875,-7.875,-0.5026673
2006-03-16,107.875,-8.375,-0.5026673
2006-03-16,107.875,-8.625,-0.5026673
2006-03-16,107.625,-6.125,-6.3863974
2006-03-16,107.625,-6.375,0.4778832
2006-03-16,107.625,-6.625,2.7972283
2006-03-16,107.625,-6.875,2.7972283
2006-03-16,107.625,-7.125,2.7972283
2006-03-16,107.625,-7.375,2.7972283
2006-03-16,107.625,-7.625,2.7972283
2006-03-16,108.625,-6.625,-0.5773587
2006-03-16,107.875,-8.125,-0.5026673
2006-03-16,108.125,-7.625,2.563889
2006-03-16,107.625,-7.875,-0.5026673
2006-03-16,108.125,-7.125,2.7972283
2006-03-16,108.625,-7.125,2.563889
2006-03-16,108.625,-7.375,2.563889
2006-03-16,108.625,-7.625,2.563889
2006-03-16,108.625,-7.875,-0.53921556
2006-03-16,108.625,-8.125,-0.53921556
2006-03-16,108.625,-8.375,-0.8027404
2006-03-16,108.125,-7.375,2.563889
2006-03-16,108.375,-6.125,-0.5773587
2006-03-16,108.375,-6.375,-0.5773587
2006-03-16,108.375,-6.625,-0.5773587
2006-03-16,108.375,-6.875,-0.5773587
2006-03-16,108.625,-8.625,-0.8027404
2006-03-16,108.375,-7.375,2.563889
2006-03-16,108.375,-7.625,2.563889
2006-03-16,108.375,-7.875,-0.53921556
2006-03-16,108.375,-8.125,-0.53921556
2006-03-16,108.375,-8.375,-0.8027404
2006-03-16,108.375,-8.625,-0.8027404
2006-03-16,108.125,-6.125,-0.5773587
2006-03-16,108.125,-6.375,-0.5773587
2006-03-16,108.125,-6.625,-0.5773587
2006-03-16,108.125,-6.875,-0.5773587
2006-03-16,108.375,-7.125,2.563889
2006-04-16,111.375,-7.625,1.0377077
2006-04-16,111.375,-7.375,-0.33136216
2006-04-16,111.375,-7.125,-0.33136216
2006-04-16,111.375,-6.875,-0.33136216
2006-04-16,111.625,-8.375,-0.6043068
2006-04-16,111.375,-6.375,7.8149877
2006-04-16,111.375,-6.125,7.8149877
2006-04-16,111.625,-8.625,-0.6043068
2006-04-16,111.375,-6.625,-0.33136216
2006-04-16,111.375,-7.875,1.0377077
2006-04-16,111.125,-7.875,1.0377077
2006-04-16,111.375,-8.375,-0.6043068
2006-04-16,111.375,-8.625,-0.6043068
2006-04-16,111.125,-6.125,7.8149877
2006-04-16,111.125,-6.375,6.4905477
2006-04-16,111.125,-6.625,6.943919
2006-04-16,111.125,-6.875,-0.33136216
2006-04-16,111.125,-7.125,-0.33136216
2006-04-16,111.125,-7.375,-0.33136216
2006-04-16,111.125,-7.625,2.5685003
2006-04-16,111.625,-8.125,1.0377077
2006-04-16,111.375,-8.125,1.0377077
2006-04-16,111.625,-7.875,1.0377077
2006-04-16,111.875,-7.625,1.0377077
2006-04-16,111.625,-7.375,-0.33136216
2006-04-16,112.125,-7.375,0.5957689
2006-04-16,112.125,-7.625,0.5957689
2006-04-16,112.125,-7.875,0.5957689
2006-04-16,112.125,-8.125,1.0377077
2006-04-16,112.125,-8.375,-1.0191913
2006-04-16,112.125,-8.625,-1.0191913
2006-04-16,111.875,-6.125,7.8149877
2006-04-16,111.875,-6.375,7.8149877
2006-04-16,111.875,-6.625,-0.33136216
2006-04-16,111.875,-6.875,-0.33136216
2006-04-16,111.875,-7.125,-0.33136216
2006-04-16,111.875,-7.375,-0.33136216
2006-04-16,111.875,-7.875,1.0377077
2006-04-16,111.875,-8.125,1.0377077
2006-04-16,111.875,-8.375,-0.6043068
2006-04-16,111.875,-8.625,-0.6043068
2006-04-16,111.625,-6.125,7.8149877
2006-04-16,111.625,-6.375,7.8149877
2006-04-16,111.625,-6.625,-0.33136216
2006-04-16,111.625,-6.875,-0.33136216
2006-04-16,111.625,-7.125,-0.33136216
2006-04-16,111.625,-7.625,1.0377077
2006-04-16,111.125,-8.125,1.0377077
2006-04-16,109.875,-6.875,7.642295
2006-04-16,111.125,-8.625,-1.0904878
2006-04-16,110.375,-7.125,2.5685003
2006-04-16,110.375,-7.375,2.5685003
2006-04-16,110.375,-7.625,2.5685003
2006-04-16,110.375,-7.875,2.5685003
2006-04-16,110.375,-8.125,2.5685003
2006-04-16,110.375,-8.375,-1.0904878
2006-04-16,110.375,-8.625,-1.0904878
2006-04-16,110.125,-6.125,6.4905477
2006-04-16,110.125,-6.375,6.4905477
2006-04-16,110.125,-6.625,6.4905477
2006-04-16,110.375,-6.875,6.943919
2006-04-16,110.125,-6.875,7.642295
2006-04-16,110.125,-7.375,2.5685003
2006-04-16,110.125,-7.625,2.5685003
2006-04-16,110.125,-7.875,2.5685003
2006-04-16,110.125,-8.125,3.9899585
2006-04-16,110.125,-8.375,-1.0904878
2006-04-16,110.125,-8.625,-1.0904878
2006-04-16,109.875,-6.125,6.698431
2006-04-16,109.875,-6.375,6.698431
2006-04-16,109.875,-6.625,7.642295
2006-04-16,112.125,-7.125,-0.33136216
2006-04-16,110.125,-7.125,7.642295
2006-04-16,111.125,-8.375,-0.6043068
2006-04-16,110.375,-6.625,6.4905477
2006-04-16,110.375,-6.125,6.4905477
2006-04-16,110.875,-6.125,6.4905477
2006-04-16,110.875,-6.375,6.4905477
2006-04-16,110.875,-6.625,6.943919
2006-04-16,110.875,-6.875,6.943919
2006-04-16,110.875,-7.125,2.5685003
2006-04-16,110.875,-7.375,2.5685003
2006-04-16,110.875,-7.625,2.5685003
2006-04-16,110.875,-7.875,2.5685003
2006-04-16,110.875,-8.125,2.5685003
2006-04-16,110.875,-8.375,-1.0904878
2006-04-16,110.375,-6.375,6.4905477
2006-04-16,110.875,-8.625,-1.0904878
2006-04-16,110.625,-6.375,6.4905477
2006-04-16,110.625,-6.625,6.4905477
2006-04-16,110.625,-6.875,6.943919
2006-04-16,110.625,-7.125,2.5685003
2006-04-16,110.625,-7.375,2.5685003
2006-04-16,110.625,-7.625,2.5685003
2006-04-16,110.625,-7.875,2.5685003
2006-04-16,110.625,-8.125,2.5685003
2006-04-16,110.625,-8.375,-1.0904878
2006-04-16,110.625,-8.625,-1.0904878
2006-04-16,110.625,-6.125,6.4905477
2006-04-16,112.125,-6.875,-0.33136216
2006-04-16,113.375,-7.875,1.5844531
2006-04-16,112.125,-6.375,9.776462
2006-04-16,113.875,-7.125,10.209767
2006-04-16,113.875,-7.375,10.209767
2006-04-16,113.875,-7.625,1.5844531
2006-04-16,113.875,-7.875,1.5844531
2006-04-16,113.875,-8.125,1.5844531
2006-04-16,113.875,-8.375,1.5844531
2006-04-16,113.875,-8.625,1.5844531
2006-04-16,113.625,-6.125,10.392859
2006-04-16,113.625,-6.375,10.392859
2006-04-16,113.625,-6.625,10.209767
2006-04-16,113.625,-6.875,10.209767
2006-04-16,113.625,-7.125,10.209767
2006-04-16,113.625,-7.375,10.209767
2006-04-16,113.625,-7.625,1.5844531
2006-04-16,113.625,-7.875,1.5844531
2006-04-16,113.625,-8.125,1.5844531
2006-04-16,113.625,-8.375,1.5844531
2006-04-16,113.625,-8.625,1.5844531
2006-04-16,113.375,-6.125,10.392859
2006-04-16,113.375,-6.375,10.392859
2006-04-16,113.375,-6.625,10.209767
2006-04-16,113.875,-6.875,10.209767
2006-04-16,113.875,-6.625,10.209767
2006-04-16,113.875,-6.375,10.392859
2006-04-16,113.875,-6.125,10.392859
2006-04-16,109.875,-7.125,7.642295
2006-04-16,114.375,-6.375,10.566658
2006-04-16,114.375,-6.625,10.566658
2006-04-16,114.375,-6.875,10.566658
2006-04-16,114.375,-7.125,6.918205
2006-04-16,114.375,-7.375,6.918205
2006-04-16,114.375,-7.625,6.918205
2006-04-16,114.375,-7.875,3.5373816
2006-04-16,114.375,-8.125,3.5373816
2006-04-16,114.375,-8.375,0.9067916
2006-04-16,113.375,-6.875,10.209767
2006-04-16,114.375,-8.625,0.9067916
2006-04-16,114.125,-6.375,10.566658
2006-04-16,114.125,-6.625,10.566658
2006-04-16,114.125,-6.875,10.209767
2006-04-16,114.125,-7.125,10.209767
2006-04-16,114.125,-7.375,6.918205
2006-04-16,114.125,-7.625,6.918205
2006-04-16,114.125,-7.875,3.5373816
2006-04-16,114.125,-8.125,1.5844531
2006-04-16,114.125,-8.375,0.9067916
2006-04-16,114.125,-8.625,-0.048608318
2006-04-16,114.125,-6.125,10.392859
2006-04-16,113.375,-7.125,10.209767
2006-04-16,113.375,-7.375,10.209767
2006-04-16,113.375,-7.625,1.5844531
2006-04-16,112.625,-6.375,9.776462
2006-04-16,112.625,-6.625,9.776462
2006-04-16,112.625,-6.875,9.776462
2006-04-16,112.625,-7.125,0.5957689
2006-04-16,112.625,-7.375,0.5957689
2006-04-16,112.625,-7.625,0.5957689
2006-04-16,112.625,-7.875,0.5957689
2006-04-16,112.625,-8.125,0.5957689
2006-04-16,112.625,-8.375,-1.0191913
2006-04-16,112.625,-8.625,-1.0191913
2006-04-16,112.625,-6.125,9.776462
2006-04-16,112.375,-6.125,9.776462
2006-04-16,112.375,-6.625,9.776462
2006-04-16,112.375,-6.875,9.776462
2006-04-16,112.375,-7.125,0.5957689
2006-04-16,112.375,-7.375,0.5957689
2006-04-16,112.375,-7.625,0.5957689
2006-04-16,112.375,-7.875,0.5957689
2006-04-16,112.375,-8.125,0.5957689
2006-04-16,112.375,-8.375,-1.0191913
2006-04-16,112.375,-8.625,-1.0191913
2006-04-16,112.125,-6.125,7.8149877
2006-04-16,112.375,-6.375,9.776462
2006-04-16,112.125,-6.625,9.776462
2006-04-16,112.875,-8.625,-1.0191913
2006-04-16,112.875,-8.125,0.5957689
2006-04-16,113.375,-8.125,1.5844531
2006-04-16,113.375,-8.375,1.5844531
2006-04-16,113.375,-8.625,1.5844531
2006-04-16,113.125,-6.125,10.392859
2006-04-16,113.125,-6.375,9.776462
2006-04-16,113.125,-6.625,9.776462
2006-04-16,113.125,-6.875,10.209767
2006-04-16,113.125,-7.125,10.209767
2006-04-16,113.125,-7.375,0.5957689
2006-04-16,113.125,-7.625,0.5957689
2006-04-16,112.875,-8.375,-1.0191913
2006-04-16,113.125,-7.875,1.5844531
2006-04-16,113.125,-8.375,1.5844531
2006-04-16,113.125,-8.625,-1.0191913
2006-04-16,112.875,-6.125,9.776462
2006-04-16,112.875,-6.375,9.776462
2006-04-16,112.875,-6.625,9.776462
2006-04-16,112.875,-6.875,9.776462
2006-04-16,112.875,-7.125,0.5957689
2006-04-16,112.875,-7.375,0.5957689
2006-04-16,112.875,-7.625,0.5957689
2006-04-16,112.875,-7.875,0.5957689
2006-04-16,113.125,-8.125,1.5844531
2006-04-16,109.875,-7.375,7.642295
2006-04-16,114.375,-6.125,10.566658
2006-04-16,109.875,-7.875,3.9899585
2006-04-16,106.875,-7.375,0.99519736
2006-04-16,106.875,-7.625,-2.630197
2006-04-16,106.875,-7.875,-2.630197
2006-04-16,106.875,-8.125,-2.3279417
2006-04-16,106.875,-8.375,-2.2642586
2006-04-16,106.875,-8.625,-2.2642586
2006-04-16,106.625,-6.125,2.466708
2006-04-16,106.625,-6.375,2.466708
2006-04-16,106.625,-6.625,2.466708
2006-04-16,106.625,-6.875,2.466708
2006-04-16,106.625,-7.125,0.99519736
2006-04-16,106.625,-7.375,0.99519736
2006-04-16,106.625,-7.625,-2.630197
2006-04-16,106.625,-7.875,-2.630197
2006-04-16,106.625,-8.125,-2.630197
2006-04-16,106.625,-8.375,-2.2642586
2006-04-16,106.625,-8.625,-2.2642586
2006-04-16,106.375,-6.125,2.466708
2006-04-16,106.375,-6.375,2.466708
2006-04-16,106.375,-6.625,2.466708
2006-04-16,106.375,-6.875,2.466708
2006-04-16,106.875,-7.125,1.023469
2006-04-16,106.875,-6.875,2.466708
2006-04-16,106.875,-6.625,2.466708
2006-04-16,106.875,-6.375,2.466708
2006-04-16,107.375,-6.375,5.0816255
2006-04-16,107.375,-6.625,1.023469
2006-04-16,107.375,-6.875,1.023469
2006-04-16,107.375,-7.125,1.023469
2006-04-16,107.375,-7.375,1.023469
2006-04-16,107.375,-7.625,1.023469
2006-04-16,107.375,-7.875,-2.3279417
2006-04-16,107.375,-8.125,-2.3279417
2006-04-16,107.375,-8.375,-2.3279417
2006-04-16,107.375,-8.625,-2.3279417
2006-04-16,106.375,-7.125,0.99519736
2006-04-16,107.125,-6.125,5.0816255
2006-04-16,107.125,-6.625,1.023469
2006-04-16,107.125,-6.875,1.023469
2006-04-16,107.125,-7.125,1.023469
2006-04-16,107.125,-7.375,1.023469
2006-04-16,107.125,-7.625,-2.630197
2006-04-16,107.125,-7.875,-2.3279417
2006-04-16,107.125,-8.125,-2.3279417
2006-04-16,107.125,-8.375,-2.3279417
2006-04-16,107.125,-8.625,-2.3279417
2006-04-16,106.875,-6.125,2.466708
2006-04-16,107.125,-6.375,5.0816255
2006-04-16,107.375,-6.125,5.0816255
2006-04-16,106.375,-7.375,-2.630197
2006-04-16,106.375,-7.875,-2.630197
2006-04-16,105.625,-6.375,3.1575334
2006-04-16,105.625,-6.625,2.3768985
2006-04-16,105.625,-6.875,-1.7443724
2006-04-16,105.625,-7.125,-1.7443724
2006-04-16,105.625,-7.375,-1.7443724
